date_id;CO₂-Emissionsfaktor des Strommix;Strompreis
421;443.1287317;31.72
422;438.0224382;34.18
423;435.5547765;37.09
424;431.9985389;37.02
425;436.3013256;36
426;432.4913827;38.34
427;424.1286689;39.74
428;419.7296848;41.12
429;422.2952689;37.3
430;420.5564608;38.72
431;418.5993597;43.67
432;415.9216878;46.85
433;412.6028987;48.61
434;412.4823222;40.38
435;414.4320653;36.97
436;413.8963509;34.81
437;412.773322;40.2
438;414.4873225;38.6
439;414.7931452;35.8
440;416.0390735;34.19
441;419.6992421;34.23
442;425.5532823;35.9
443;430.7698766;37.9
444;431.8243001;38.78
445;428.5894172;31.82
446;428.5545271;33.34
447;428.9352618;37.61
448;427.0365034;39.24
449;428.1119662;32.34
450;424.6155569;36.34
451;420.8256558;40.45
452;413.5830643;45.88
453;415.8553515;38.79
454;412.9714064;41.47
455;412.5428026;48.64
456;412.2909916;47.49
457;412.7411159;47.1
458;416.379367;48.4
459;419.5088345;46.6
460;417.7369427;45.5
461;408.7087953;50.1
462;411.5993025;48.6
463;412.2462103;42.96
464;411.6686215;39.54
465;403.247363;55.57
466;402.4562215;52.46
467;402.649985;37.77
468;398.3312986;31.12
469;387.6943202;47.23
470;392.360129;43.11
471;394.3834073;34.05
472;392.7452155;32.82
473;388.9977694;46.12
474;386.5942154;39.57
475;384.572074;34.71
476;387.4751088;27.18
477;385.928934;44.48
478;385.3820347;38.46
479;380.9358245;29.07
480;380.3986645;11.35
481;369.2851364;38.42
482;375.4693358;32.18
483;382.6082246;27.69
484;384.3820815;15.43
485;379.5342776;34
486;383.0112362;29.18
487;384.7734053;22.84
488;384.7856354;15
489;383.0889045;26.2
490;385.7640588;25.84
491;389.1255996;23.24
492;386.603633;22.7
493;389.0139679;22.14
494;389.6278085;21.55
495;387.5619981;23.41
496;387.570938;24.81
497;392.8206347;15.01
498;397.9308695;19.43
499;401.2233196;27.99
500;403.1559354;32.81
501;417.9745207;23
502;418.4423173;18.5
503;423.5842935;34.54
504;426.3744357;47.76
505;435.332994;12.56
506;430.895173;29.17
507;430.3653709;40.84
508;433.2760137;52.44
509;433.1136787;28.74
510;434.819643;41.5
511;437.7762584;50.7
512;438.3616427;59.84
513;462.5312471;38.1
514;460.3850061;42.69
515;457.3719183;45.66
516;454.9263361;46.51
517;448.0733586;48.56
518;445.4423915;45.24
519;444.0341758;41.59
520;443.4684745;38.6
521;435.1743467;44.78
522;432.0562326;41.99
523;432.0162821;40.77
524;429.3591745;38.66
525;418.8834727;41.98
526;418.6955805;41.62
527;416.8365626;40.86
528;413.9878051;41.59
529;409.7382014;41.95
530;408.6430458;40.11
531;409.7849685;41
532;410.3635124;42.9
533;410.2177785;39.01
534;410.4422168;39.77
535;412.4087985;39.91
536;414.1769285;41.26
537;417.4387758;37.47
538;420.6311009;39.6
539;423.7727716;41.56
540;426.711456;46.2
541;435.8972845;36.77
542;439.0101681;43.88
543;442.589695;42.49
544;446.8169346;47.54
545;451.8517946;40.88
546;446.6917953;42.86
547;442.495209;48.32
548;437.4816727;49.9
549;446.6100572;47.56
550;441.5785806;47.22
551;437.0242054;46.17
552;433.6870276;49.03
553;434.985362;56.51
554;434.582521;47.82
555;432.174928;46.19
556;435.3727368;43.46
557;429.1944405;61.3
558;430.3003578;48.26
559;433.9963356;40.75
560;427.3171858;31.68
561;410.4312834;65.47
562;413.2984136;47.09
563;413.0571812;33.7
564;412.4227956;25.83
565;406.5617986;45.95
566;407.1222099;40
567;404.089949;32.19
568;401.0486084;27.83
569;399.3465383;51.74
570;399.2755115;37.36
571;394.7031273;30.76
572;391.0153546;19.42
573;381.0551773;40.63
574;378.2525011;33.77
575;375.7893702;29.72
576;373.1001179;16.28
577;373.8666399;39.57
578;375.5497984;34.63
579;379.7627652;25
580;381.4114202;15.1
581;376.9629045;31.72
582;378.0019026;29.21
583;380.6751357;25
584;383.1449721;21.09
585;384.076147;26.65
586;383.5050744;22.43
587;383.6084557;26.29
588;382.8127552;24.15
589;380.5461792;26.06
590;379.603576;25.3
591;377.6908546;25.72
592;378.7494489;23.02
593;384.7346016;24.78
594;387.2472579;23.14
595;389.2302376;24.72
596;392.0638687;30.59
597;397.4344812;16.92
598;399.0060226;16.18
599;399.2841297;31.52
600;404.2145685;45.88
601;422.8506654;10.12
602;421.7007536;27.31
603;428.9645786;42.26
604;435.9478814;50.7
605;455.3606873;29.55
606;457.5293081;39.61
607;457.8973665;49.34
608;458.6962232;55.97
609;470.8871535;43.48
610;471.8283179;46.43
611;474.2382332;47.89
612;477.2141609;51.97
613;483.2111069;50.38
614;484.1262934;46.75
615;484.1078516;45.89
616;483.3159808;46.1
617;486.8402254;48.47
618;490.0569921;44.63
619;488.1029551;44.68
620;488.1281404;45.76
621;501.1258801;45.69
622;503.4067625;46.35
623;501.6553409;47.74
624;496.5357572;46.82
625;491.3863764;46.58
626;494.022514;42.32
627;490.1951592;44.84
628;485.495165;47.48
629;471.3862127;45.52
630;469.591921;45.01
631;466.756823;43.43
632;464.8063701;45.25
633;455.8912182;41.48
634;456.5422306;43.08
635;458.7602881;45.48
636;462.5086445;48.17
637;462.9518865;44.13
638;463.9960442;45.61
639;465.2862222;47.14
640;466.3467167;48.28
641;468.8597549;44.78
642;467.1235537;45.03
643;463.8234211;47.03
644;457.4274987;49.33
645;452.4212985;47.84
646;446.9576545;46.8
647;444.2659902;46.11
648;441.3652637;45.55
649;434.1988455;50.38
650;433.310238;43.71
651;430.9455544;42.4
652;425.0125115;40.4
653;413.3663099;52.39
654;413.8655703;40.29
655;409.7927291;34.65
656;408.4298532;28.85
657;399.1597991;55.63
658;391.5593922;37.78
659;391.1834649;28.57
660;392.2881684;18.05
661;383.9230488;40.45
662;378.4007272;36.27
663;375.611727;24.61
664;374.3896076;12.93
665;372.2032281;42.15
666;370.6748077;29.99
667;367.8077418;19.7
668;363.7688694;8.27
669;351.8887389;37.21
670;340.7292869;28.31
671;328.0278925;15.38
672;317.4080664;-1.66
673;309.3260816;29
674;302.7490131;19.61
675;301.5814299;12.07
676;302.7595902;1.2
677;296.7660614;19.7
678;294.6706029;13
679;291.0962599;7.6
680;288.512253;3.3
681;284.3154205;0.84
682;285.066565;1.2
683;284.7793425;2.6
684;284.846434;3.35
685;282.9686676;-0.21
686;283.2892607;-0.15
687;283.0586361;4.61
688;282.6799678;2.57
689;281.9534148;-5
690;283.3901753;-1.68
691;288.3597008;9.5
692;296.8707814;13.88
693;316.1247076;2.13
694;319.4280289;5.81
695;323.4883214;18
696;320.9813073;34.35
697;327.2064993;0.25
698;334.2579397;23.05
699;340.7904498;34.46
700;353.0279337;42.2
701;361.925778;20.78
702;364.3713117;33.84
703;365.7521405;43.38
704;367.4204168;48
705;374.5245081;32.27
706;376.603496;35.6
707;377.6340178;39.2
708;381.1648616;39.13
709;381.752183;36.05
710;381.1906752;37.36
711;382.015259;37.88
712;381.9322547;40.67
713;382.2597267;38.69
714;386.1022379;38
715;385.018867;40.72
716;388.6566176;41.05
717;392.0303747;36.99
718;390.9160881;40.5
719;389.918709;45.49
720;392.3668554;44.23
721;398.5778333;38.38
722;401.7666512;38.02
723;404.024561;42.74
724;407.541973;44.86
725;412.3457324;37.09
726;417.5272561;42.06
727;420.2742974;42.88
728;424.6398492;45.97
729;429.4341014;36.24
730;433.6509082;43.72
731;437.8407267;45.85
732;442.0360158;53.8
733;459.4188367;40
734;461.5425855;46.42
735;467.1795193;47.1
736;470.8758181;52.81
737;480.8934172;41.53
738;482.5177069;48.73
739;480.5279491;49.69
740;481.738514;54.05
741;498.032057;45.96
742;494.0735223;51.42
743;493.7997649;56.02
744;494.8647693;54.19
745;497.1338888;50.84
746;500.4267561;52
747;499.5830393;54.97
748;502.7503933;53.58
749;508.0991314;57.28
750;510.7736375;51.52
751;514.3621185;55.02
752;519.5964679;41.68
753;519.0781213;59.74
754;520.3743564;49.23
755;527.5099337;47.87
756;531.2668135;34.97
757;507.3049877;48.74
758;512.4356531;46.45
759;522.0910073;44.37
760;526.88185;33.24
761;527.987854;53.05
762;528.9499209;41.11
763;528.9529693;38.45
764;529.9052827;29.8
765;535.0418726;46.36
766;537.4741441;40.32
767;540.7108436;37.68
768;542.213604;28.62
769;536.5836613;43.36
770;538.4707131;39.11
771;543.162838;38.93
772;545.9329299;28.59
773;547.1949918;41.63
774;545.0762077;37.09
775;549.0660326;34.89
776;549.5092127;30.02
777;543.8883421;35.92
778;539.1098047;33.98
779;534.5388425;34.34
780;531.9905134;31.77
781;533.1067067;29.9
782;529.488803;33.38
783;522.5840182;33.67
784;520.1998622;34.81
785;535.9873881;23.43
786;526.1663311;32.54
787;515.9256963;36.28
788;511.1164725;40.13
789;504.5484507;27.35
790;502.5516455;30
791;497.8710957;37.13
792;494.2398315;45.76
793;490.7198737;25.46
794;478.136846;39.95
795;473.6731085;46.77
796;464.4917123;49.96
797;484.972123;44.89
798;474.151838;50.66
799;466.6207685;47.77
800;460.090641;47.76
801;443.8654401;56.41
802;436.9284328;53.82
803;438.6362694;43.45
804;431.0902843;38.73
805;412.6969889;52.16
806;409.1371446;47.67
807;398.025744;42.28
808;389.429988;39.03
809;375.2402771;49.21
810;372.0610975;39.91
811;367.5254514;39.1
812;362.2794469;35.77
813;356.8239549;41.75
814;356.09462;40.67
815;354.2730959;37.27
816;350.2668982;32.31
817;338.5758693;41.81
818;333.1405172;35.14
819;329.6916312;34.61
820;327.204088;33.47
821;323.2939321;40.08
822;322.8386208;36.62
823;321.5198629;33.16
824;322.3845066;31.14
825;322.6570203;35.28
826;322.0489954;36.15
827;323.2035604;34.37
828;324.9160505;34.6
829;331.7185198;34.11
830;335.1391985;34.92
831;336.1136613;34.35
832;339.0822292;36.09
833;346.8393081;29.85
834;355.540353;32.79
835;364.0010689;35.18
836;364.3579519;43.42
837;371.0791502;33.75
838;372.8401909;36.3
839;375.0818592;41.27
840;376.6767582;40.98
841;387.9859425;43.04
842;390.1451692;39.18
843;392.1261921;39.26
844;393.517391;36.91
845;382.3668415;44.92
846;386.5590654;37.69
847;388.6918183;33.96
848;385.855812;30.84
849;377.8081151;44.46
850;373.2124642;34.64
851;371.443622;27.45
852;371.5688812;21.74
853;367.4887068;39.42
854;369.4020692;33.24
855;373.7320258;27.72
856;376.8366215;20.01
857;359.8551069;39.9
858;360.9780306;31.38
859;363.5833794;25.66
860;365.1672854;20.54
861;359.5659858;34.49
862;362.5375776;30.31
863;366.424674;26.93
864;372.3102368;16.13
865;377.0912492;37.4
866;377.4072763;32.64
867;377.1708458;26.93
868;375.8292893;13.24
869;372.9864465;36.06
870;370.4803596;28.76
871;367.6033132;24.24
872;365.8893895;13.67
873;359.6521663;28.58
874;360.1550393;24.39
875;358.1764087;22.03
876;358.5394247;17.15
877;354.7806817;21.91
878;357.6144554;21.8
879;357.9153621;21.55
880;356.7773573;20.92
881;352.763932;15.19
882;356.0909042;19.95
883;354.4148872;22.86
884;356.8442843;28.4
885;361.3590561;13
886;369.9480042;18.87
887;367.9640967;31.29
888;365.4638638;39.21
889;368.2283937;9.94
890;369.5586167;27.29
891;371.2240355;38.13
892;373.7252145;42.62
893;383.3328561;23.32
894;382.8177353;33.87
895;377.9350919;40.89
896;381.5914562;44.1
897;382.3660905;37.82
898;383.2287705;40.32
899;381.0727933;38.69
900;383.1618584;36.04
901;388.9781096;39.17
902;387.0046878;35.9
903;387.4850166;31
904;385.6620792;29.08
905;373.3722078;38.6
906;372.2221338;33.45
907;371.7393575;29.29
908;369.1582044;27.06
909;364.2138606;34.87
910;363.8545697;34.24
911;363.1151252;32.1
912;359.6818445;29.58
913;356.7611672;32.95
914;354.6825028;30.23
915;353.0684052;30.44
916;350.8628102;29.29
917;353.9378738;30.02
918;358.2473025;31
919;360.8253956;29.63
920;364.1905035;29.76
921;367.2443481;21.76
922;370.3041315;29.18
923;371.3613793;34.11
924;374.8896138;36.93
925;378.0123644;23.28
926;380.6694414;31.65
927;381.2864247;34.4
928;380.3286724;36.63
929;383.0206402;27.11
930;380.0417134;34.85
931;374.1795909;37.41
932;371.3453743;43.04
933;390.9836299;32.63
934;388.0121922;39
935;387.7367899;43.24
936;390.5842304;47.13
937;397.5811135;44.15
938;400.3232154;42.42
939;403.793095;45.49
940;404.8472571;44.92
941;404.2522624;49.95
942;413.4242223;44.47
943;419.301599;41.27
944;422.1058663;38.93
945;414.7638263;49.6
946;412.4195069;41.42
947;415.9948767;35.57
948;422.0582237;31.33
949;409.3813669;42.03
950;408.403348;41.93
951;413.2867753;37.28
952;419.6623204;30.75
953;418.2894508;48.78
954;417.5840131;41
955;412.835036;33.61
956;414.7281781;24.21
957;411.984741;39.82
958;408.4490931;39.24
959;407.5031151;30.63
960;409.9216134;18.32
961;402.3976935;39.94
962;400.4703195;37.57
963;405.6515726;32.76
964;409.3332391;21.93
965;404.4529654;36.59
966;404.8537506;32.85
967;408.4291315;31.7
968;413.5004314;25.67
969;407.4836029;30.02
970;411.5912557;30.29
971;413.6301249;30.89
972;413.9942852;29.21
973;409.0051182;28
974;408.8053215;28.63
975;407.2287531;30.17
976;404.9963905;32.39
977;406.9898845;23
978;400.4685407;29.04
979;399.4375766;31.8
980;402.8520679;35.08
981;401.4940684;28.99
982;401.9610005;28.14
983;397.5195189;30.99
984;395.6377268;36.49
985;393.7701373;22.01
986;387.7707615;31.68
987;383.3994634;33.86
988;380.0308768;38.72
989;389.3831004;24.94
990;390.7134188;31.55
991;389.1816128;39.35
992;396.756636;44.56
993;408.3700491;32.78
994;412.674529;38.92
995;413.5534714;40.14
996;409.1663174;40.9
997;417.0060217;46.93
998;416.5130235;45.96
999;411.7020159;40.19
1000;411.0150686;34.9
1001;410.7203684;45.5
1002;408.1043621;41.76
1003;406.4244845;36.59
1004;403.9271382;32.11
1005;389.0725667;39.51
1006;382.5185497;40.38
1007;380.2416823;36.1
1008;382.3685864;32.95
1009;365.190464;40.76
1010;362.7710811;34.75
1011;361.2925383;35.29
1012;358.0149949;30.26
1013;348.5685111;31.49
1014;344.7495627;34.65
1015;343.1631231;33.69
1016;341.5816128;31.73
1017;338.7746331;25.28
1018;338.1282992;32.13
1019;341.1610584;34.67
1020;343.3662695;40.42
1021;348.5673148;26.45
1022;355.0781952;32.57
1023;359.5020018;35.7
1024;362.9221785;39.34
1025;370.0367788;29.52
1026;374.1270545;34.59
1027;374.8264226;39.72
1028;373.7000471;43.61
1029;379.6349623;37.43
1030;378.6154592;40.16
1031;378.1222787;40.41
1032;375.2033788;38.81
1033;369.8916656;47.93
1034;367.5621381;42.59
1035;367.4843389;35.51
1036;366.17136;30.58
1037;351.9683801;49.85
1038;351.6579608;41.64
1039;353.0189562;32.72
1040;349.1328283;26.2
1041;339.0986661;44.38
1042;329.2644089;36.02
1043;326.4226866;28
1044;322.5888646;20.99
1045;312.5943278;36.61
1046;309.9719623;31.32
1047;309.0537796;25.91
1048;308.1067525;20.64
1049;308.089746;38.64
1050;306.3110206;29.65
1051;303.3250855;24.93
1052;296.8343551;14.78
1053;287.6816385;36.27
1054;281.708942;28.2
1055;279.2710094;16.85
1056;279.7478319;7.43
1057;271.5744796;36.12
1058;268.4597746;28.82
1059;266.5369619;14.05
1060;262.1377369;4.72
1061;257.4507074;21.72
1062;257.4716473;15.79
1063;257.8878849;9.61
1064;258.2855185;0.61
1065;253.4766225;16.14
1066;254.4585595;9.27
1067;253.6998998;8.3
1068;254.2613421;4.76
1069;253.1247277;4.09
1070;254.9819627;4.51
1071;257.7610681;5.75
1072;255.6558132;5.64
1073;252.8327224;-0.19
1074;251.8503244;2.81
1075;251.143431;5.66
1076;251.6113808;8.95
1077;248.874537;0.87
1078;250.1172068;1.96
1079;248.4169902;8.22
1080;249.9432179;8.13
1081;250.2582737;0.2
1082;249.183929;4.78
1083;248.494082;7.06
1084;247.3418576;10.39
1085;251.34923;8.2
1086;247.2834131;17.68
1087;245.8930091;21.16
1088;247.9635038;24.96
1089;253.2450434;14.78
1090;250.8158398;20.94
1091;248.0842524;27
1092;247.112714;25.28
1093;252.2765482;24.35
1094;249.664737;26.57
1095;248.684375;26.3
1096;244.2301055;21.3
1097;239.6038806;21.3
1098;237.0034986;19.87
1099;233.827867;25.22
1100;234.6822826;24.5
1101;233.2850349;21.22
1102;230.2571157;26.87
1103;228.656505;30.81
1104;230.7606119;27.1
1105;231.953651;29.96
1106;233.4282554;27.83
1107;233.2951481;28.21
1108;235.3462718;25.28
1109;230.6802831;29.15
1110;233.3203718;26.05
1111;235.840205;25.6
1112;240.0989838;26.41
1113;243.5068952;20.24
1114;245.2180683;23.77
1115;246.3501011;28.27
1116;249.0815102;34.14
1117;252.0416886;18.2
1118;251.5699314;27.26
1119;254.3351435;32.87
1120;254.5520352;36.74
1121;264.890767;20.81
1122;264.9031882;29.86
1123;267.5089985;40.04
1124;271.2125835;41.75
1125;278.4299118;29.47
1126;283.3342181;38.31
1127;285.2402354;43.13
1128;286.2421637;43.64
1129;282.5666313;42.09
1130;283.8082066;43.85
1131;285.8381017;42
1132;286.9114209;36.07
1133;283.9941638;46.59
1134;285.9115707;42.64
1135;285.6725977;36.19
1136;283.3558813;34.17
1137;281.9433201;41.81
1138;278.1855795;39
1139;277.0753872;34.44
1140;274.9631434;32.35
1141;268.4489238;38.71
1142;270.7906324;37.53
1143;270.9000583;33.17
1144;273.5447854;29.86
1145;273.409199;43.61
1146;280.1106727;38.74
1147;285.7061578;35.15
1148;290.8329565;26.49
1149;292.8501888;42.89
1150;295.3013306;37.72
1151;297.8304349;32.08
1152;301.2993317;20.25
1153;306.4129113;32.01
1154;302.2005091;29.99
1155;301.628546;27.57
1156;305.6960724;16.84
1157;311.0817274;33.12
1158;317.3541037;27.88
1159;324.778169;26
1160;332.2336189;19.06
1161;340.3084974;28.78
1162;341.5300184;27.32
1163;341.034205;28.26
1164;347.2951152;25.65
1165;358.6770829;23.63
1166;366.7836766;26.81
1167;372.3617524;28.98
