date_id;CO₂-Emissionsfaktor des Strommix;Strompreis
176;389.2488388;-30
177;391.7267125;740.76
178;400.0965894;-30
179;408.434082;-59.95
180;412.6540035;-59.98
181;401.3246526;499.97
182;408.7568877;33.47
183;413.4978518;-30
184;416.5992462;-30
185;413.5502403;569.8
186;415.4217329;-29.96
187;416.9634248;-59.91
188;419.6387448;-59.93
189;417.8402801;449.91
190;428.1838108;-29.95
191;434.326269;-29.97
192;444.1072363;-30
193;448.8356952;154.11
194;452.5721533;124.94
195;460.7678579;86.08
196;465.0258989;75.08
197;455.1512765;124.97
198;460.0644759;114.94
199;464.5836315;109.91
200;466.4032807;73.5
201;482.9119074;104.9
202;485.9698605;79.1
203;492.8314991;94.07
204;497.4285413;105.9
205;505.3936127;94.91
206;507.4814815;92.98
207;510.2399071;88.7
208;509.4675888;107.91
209;524.0714529;73.39
210;529.6089307;113.01
211;527.8804624;97.83
212;527.605156;123.08
213;524.4087555;63.7
214;521.1474098;89.2
215;521.015249;157.91
216;524.2729923;192.79
217;528.5681725;79.93
218;522.9132966;136.3
219;520.138824;185.84
220;517.909674;217.93
221;511.6340139;128.8
222;513.7818956;164.28
223;517.0695022;214.95
224;520.9572779;240.26
225;524.031723;120.07
226;517.1281396;180.03
227;516.6556576;190.08
228;519.4882014;217.8
229;504.6295473;195.96
230;508.1155563;190.09
231;504.0492861;185.1
232;503.9907085;183.03
233;493.8563355;200.04
234;497.6662627;185.05
235;501.1888684;180.04
236;504.6877171;167
237;483.3673714;190.08
238;477.7984258;186.65
239;476.0736471;177.1
240;478.2120377;150.09
241;484.7464916;188.98
242;490.8904489;189.31
243;491.091322;155.07
244;491.8591772;140.08
245;489.7554929;165.09
246;496.2215012;160.06
247;498.0167062;155.8
248;506.4076832;170.01
249;516.439504;150.01
250;516.596099;160.01
251;514.2382664;167.61
252;515.7552795;186.8
253;526.1014076;170.03
254;529.8114223;170.03
255;533.5078047;151.02
256;529.7216932;195.71
257;536.2279328;180.07
258;529.2393225;165.4
259;516.828815;150.1
260;504.7185583;195.81
261;481.6300985;190.1
262;475.3207088;186.72
263;469.3878457;185.09
264;468.9451162;170.1
265;468.0228971;229.91
266;472.3409491;175.04
267;470.6582318;165.04
268;474.282935;111.08
269;469.2690338;185.09
270;477.4864177;175.03
271;476.0725304;120.07
272;472.9557004;85.07
273;446.3374596;258.51
274;448.0024699;166.79
275;444.4163227;90.08
276;442.8535544;50.06
277;431.3483653;209.91
278;421.8169394;159.97
279;412.2598274;98.05
280;411.9719757;60.07
281;394.3450068;207.61
282;392.4912777;134.98
283;390.3103448;80.04
284;391.3955466;20.08
285;368.1965803;114.94
286;344.4561416;104.96
287;331.1454222;54.61
288;314.1339705;20.04
289;304.1520597;81.49
290;293.5221565;69.95
291;280.2390079;51.32
292;274.4938755;4.56
293;265.5450532;57.96
294;265.9126319;49.91
295;265.5629482;37.72
296;265.0688969;-0.9
297;265.0634908;44.41
298;270.1923686;26.07
299;270.9226216;26.03
300;271.809373;13.9
301;275.3500072;38.8
302;279.1305;-1
303;277.6932838;-1
304;278.1222058;-1
305;277.2903599;-0.9
306;273.7638546;-0.9
307;272.1107188;6.7
308;269.5401987;18.41
309;260.9574501;-29.96
310;256.0732313;-1
311;252.7775938;44.45
312;245.7123767;84.44
313;232.8353297;-1
314;224.1041979;36.37
315;222.4779296;89.97
316;219.3335855;91.34
317;217.3448532;3.76
318;217.4578781;40.16
319;216.9657132;79.59
320;217.9901157;114.99
321;214.4119055;44.79
322;214.4135129;68.06
323;214.2466289;72.06
324;215.3734878;110.12
325;214.8546072;53.08
326;214.2706356;68.09
327;213.8203132;83.56
328;212.3092042;93.49
329;215.5395617;43.5
330;213.7004273;100.4
331;212.938985;82.13
332;212.9927507;72.04
333;208.1708554;96.86
334;207.380253;62.49
335;206.3260345;68.6
336;203.9762945;68.5
337;202.8163801;68.26
338;201.4161626;67.71
339;201.6229166;74.16
340;201.2584502;87.75
341;201.9946828;76.47
342;200.2042934;83.02
343;200.9422476;51.12
344;202.6319294;63.04
345;203.0393373;68.92
346;201.1968686;77.68
347;200.413606;65.78
348;200.6149379;60.89
349;200.6525905;86.43
350;200.5978525;67.35
351;201.4166322;70.4
352;201.9335751;48.49
353;199.7392969;81.86
354;200.478801;51.75
355;201.2238508;70.8
356;203.1880891;91.87
357;202.3926425;64.46
358;201.6610548;81.01
359;200.9296296;86.51
360;201.7770955;68.9
361;207.8951294;87.89
362;210.9131443;77.09
363;210.644502;76.49
364;211.9759093;58.68
365;210.4971236;112.02
366;212.2696154;76.57
367;214.512905;56.54
368;215.3178156;48.76
369;211.1773235;123.83
370;213.3530311;74.54
371;216.3752473;45.34
372;219.8926862;11.55
373;219.5680765;119.91
374;223.0350549;61.84
375;224.3413595;34.16
376;227.7010264;11.17
377;226.4021469;125.59
378;227.4840314;58.4
379;229.6342055;35.35
380;232.8246553;5.06
381;230.2456012;83.16
382;233.2502611;43.46
383;236.2281949;30.43
384;238.8112711;-0.9
385;249.8848129;39.39
386;259.0867491;-1
387;265.0133729;-1
388;269.490562;-1
389;267.9567156;29.94
390;268.6439062;0.02
391;269.0759206;-0.9
392;272.3062275;-1
393;275.5063003;2.44
394;274.3962767;-0.9
395;272.1164721;-0.9
396;272.7464377;-0.9
397;276.2191763;0.29
398;276.843997;-0.9
399;277.9142862;-2.73
400;280.4929785;2
401;279.6057468;-1
402;274.5995682;-1
403;272.6701297;-1
404;270.3164539;2.6
405;262.1478953;-33.8
406;261.3960789;-29.93
407;257.4371984;34.95
408;255.1980308;86.26
409;258.5873913;-1
410;260.9903742;9.7
411;260.3893774;81.45
412;267.3878741;139.72
413;277.2538354;7.58
414;283.7218929;49.2
415;284.2299175;145.18
416;287.5289662;179.94
417;292.7594917;55.06
418;296.323603;118.23
419;296.6533534;139.94
420;299.5538365;144.99
421;302.5783418;85.03
422;299.3946037;105.04
423;299.8496781;115.03
424;300.2458619;120.08
425;308.2844192;88.48
426;311.5852818;115.91
427;312.7383205;120.08
428;314.7389359;115.47
429;318.5561511;101.37
430;319.6444728;113.5
431;322.1921522;141.03
432;324.9232538;123.36
433;331.1607737;110.06
434;333.6742752;146.5
435;339.1623017;115.09
436;341.8647364;136.3
437;348.7642411;134.94
438;352.3664088;144.92
439;356.8473416;125.1
440;363.225671;127.96
441;378.7624085;107.9
442;379.4280378;120.1
443;383.3475495;149.88
444;385.377475;169.92
445;420.1674209;100.1
446;426.9088614;144.85
447;429.5236824;172.11
448;435.4685098;165.1
449;464.3777361;121.13
450;463.6192031;122.06
451;460.8677271;195.31
452;457.1887191;212.41
453;453.9130524;125.89
454;448.3099412;142.48
455;442.4987702;183.88
456;443.8321048;234.99
457;445.5456686;160.04
458;448.5356664;173.77
459;450.8277507;201.1
460;452.1346007;185.08
461;450.3749861;205.08
462;455.0613927;190.02
463;466.217531;162.89
464;472.0971147;130.01
465;460.3767618;225.47
466;473.759686;192.53
467;488.9510668;131.95
468;500.7428208;110.05
469;492.2399044;203.94
470;497.8706322;183.43
471;502.9920269;140.09
472;507.0993169;85.05
473;484.5422124;204.35
474;488.2190083;168.21
475;486.5260408;105.16
476;496.0728731;90
477;484.010897;171.24
478;479.9008306;154.92
479;480.781102;121.59
480;492.0803929;55.06
481;449.4234109;145.99
482;453.034724;128.93
483;457.7333397;106.01
484;457.2907654;55.06
485;441.4177582;126
486;447.4368755;114.94
487;456.6678258;100.91
488;462.1344769;58.44
489;442.1119064;109.91
490;448.0661063;88.98
491;446.6936085;89.12
492;441.2268872;77.2
493;440.1463021;106.36
494;439.7923154;83.2
495;432.3383345;71.4
496;423.161717;55.56
497;420.1566118;90.96
498;414.9748552;89.96
499;410.3544867;56.1
500;408.4063895;55.68
501;411.2670446;54.3
502;413.0561833;56.94
503;407.6200204;95.16
504;403.576242;106.89
505;391.5212714;51.04
506;377.2357549;88.94
507;369.1159176;117.47
508;367.8945809;142.44
509;368.1420805;69.01
510;363.1965016;114.38
511;357.3086483;139.03
512;354.1783621;115.65
513;359.4338735;102.19
514;361.3244762;104.04
515;358.2351996;137.02
516;353.417482;113.01
517;344.8146015;117.95
518;343.6046104;103.1
519;342.004519;130.94
520;338.4551599;122.98
521;332.4102847;132.91
522;330.046736;101.05
523;328.3748795;102.22
524;325.6616654;118.93
525;317.059152;104.1
526;312.9508714;125.91
527;309.1728339;116.91
528;308.4116541;106.91
529;309.8472402;122
530;308.2431798;113.99
531;306.3788147;107.97
532;306.2212754;100.95
533;308.7597658;110.95
534;311.6271136;137.05
535;314.2792088;109.93
536;318.9371289;81.08
537;328.1583531;109.95
538;334.2908984;112.92
539;340.9535333;116.9
540;347.6603215;109.03
541;358.5132639;102.84
542;362.8610676;121.03
543;370.2022425;153.81
544;375.4418897;139.94
545;387.2452002;123.72
546;387.7431094;112.08
547;388.7391069;161.64
548;382.6787796;190.82
549;375.2891744;134.92
550;374.8293134;146.91
551;371.4772132;156.7
552;373.9613631;188.33
553;377.3668682;148.6
554;375.1831632;142.18
555;372.2679881;171.84
556;369.6310744;168.22
557;369.9816169;166.99
558;373.0040455;156.98
559;377.410124;150.94
560;382.5069339;126.12
561;382.8563348;173.35
562;389.4682923;158.63
563;395.3871987;142.95
564;397.3932807;129.44
565;383.1673791;170.02
566;381.0788826;153.04
567;378.9444696;124.92
568;381.9236205;89.07
569;376.5923334;158.95
570;380.9144494;156.41
571;384.2177294;117.94
572;386.9598142;107.07
573;383.9357589;147.7
574;379.7471613;114.99
575;379.6291253;108.95
576;381.4057847;79.08
577;368.1115499;139.95
578;363.8104343;102.59
579;365.6108931;80.09
580;372.0042085;82.76
581;378.3921356;124.9
582;383.9575645;80.08
583;375.1707094;75.01
584;374.6626014;53.95
585;370.4914251;109.93
586;376.5943907;90.08
587;377.255146;65.1
588;372.0037272;60.09
589;365.710704;94.91
590;364.7844885;84.07
591;364.8373739;86.64
592;365.9338577;55.1
593;367.9804229;94.99
594;365.2517621;65.07
595;362.4317521;80.91
596;359.0180635;77.15
597;350.578832;56.19
598;349.1806022;72.17
599;348.3778161;79.93
600;347.2500136;109.91
601;347.981563;57.56
602;344.6602704;84.96
603;344.1883443;78.3
604;342.102768;98.77
605;345.33735;29.6
606;342.6703072;76.01
607;339.5808009;90.01
608;331.6648824;169.42
609;332.1308891;60.49
610;331.6172656;90.08
611;329.2143758;118.1
612;326.19957;149.94
613;326.1840272;104.37
614;328.2545405;105.04
615;326.6402963;134.63
616;324.096714;134.91
617;311.2964253;125.31
618;309.2257079;106.98
619;309.4611642;134.4
620;310.8563628;106.82
621;309.4800973;126.46
622;308.978939;91.9
623;306.3960125;95.01
624;304.9053396;78.49
625;299.8773884;80.09
626;300.869314;100.01
627;302.3318987;65.4
628;303.5967028;87.48
629;296.3467596;85.03
630;297.734636;42.1
631;296.7629165;95.25
632;294.9364332;101.7
633;298.8907271;99.93
634;302.4978766;70.05
635;302.7284408;75.06
636;304.603099;77.93
637;312.6286176;84.43
638;317.4069676;80.03
639;313.558226;50.09
640;312.5718336;107.75
641;312.1205923;90.06
642;310.2482015;80.08
643;307.9913196;94.76
644;301.8215918;132.61
645;289.9111814;88.5
646;289.0924142;119.96
647;287.5141951;120.95
648;285.5992852;114.98
649;284.7687752;159.93
650;284.1536399;109.99
651;281.3054455;124.7
652;279.2936589;85.89
653;278.6183715;139.99
654;273.8304147;129.96
655;271.3763084;85
656;267.1695089;81.44
657;252.9624709;129.55
658;249.7874683;110.35
659;245.5071812;35.03
660;235.3143788;8.97
661;221.8408429;83.35
662;221.4751647;99.92
663;222.9356128;59.99
664;228.679968;29.98
665;225.1891441;78.4
666;225.3835834;59.3
667;227.3403036;59.91
668;230.4560473;47.69
669;230.7826802;54.96
670;234.8287459;49.9
671;236.2504008;35.39
672;239.4070654;10.03
673;243.9438254;101.27
674;243.1968971;-1
675;248.6770197;-1
676;251.2118877;-1
677;249.4832702;100.55
678;250.6810797;-1
679;251.7533564;-1
680;255.0240936;-1
681;254.6922827;98.89
682;256.9832339;-0.9
683;261.1739296;-0.9
684;266.1482862;-1
685;272.5269304;99.12
686;274.4167677;-1
687;275.3578628;-1
688;276.5033282;-1
689;280.0769446;99.17
690;278.3227194;-1
691;275.4210326;-1
692;274.6984913;-1
693;277.7017679;-0.9
694;279.9633778;-1
695;282.836714;-0.9
696;283.4382404;99.01
697;282.807546;38.55
698;277.589238;-0.9
699;276.7689463;-0.9
700;275.8157411;-0.9
701;274.8356481;-1
702;272.8146508;-1
703;269.7010649;-1
704;264.0458086;112.88
705;268.203119;-1
706;265.5951973;-1
707;263.9440652;-1
708;266.6552794;174.52
709;268.3363153;-1
710;269.8329488;-1
711;272.1915156;-0.9
712;276.5558522;254.22
713;281.6159924;-0.9
714;284.9103023;-0.9
715;284.1888044;-0.9
716;283.991604;302.62
717;281.9467659;-0.9
718;284.7154229;-0.9
719;289.6970379;-0.9
720;292.4392729;343.81
721;294.9198381;338.99
722;295.5266154;-0.9
723;295.0013779;-0.9
724;299.6674797;-0.9
725;302.0242745;279.55
726;305.6250279;-1
727;308.5747878;-1
728;317.1450937;-1
729;325.8034365;295.81
730;330.8363598;-1
731;332.4642584;-1
732;336.1801612;-1
733;335.3384039;345.56
734;333.5109672;-0.9
735;331.6467633;-0.9
736;331.132851;-1
737;336.630828;-1
738;334.7121649;-1
739;324.6490149;-0.9
740;316.9073319;368.04
741;310.050588;-1
742;305.0786466;-1
743;299.1137408;42.72
744;294.691066;499.93
745;291.1211176;-1
746;292.905286;-0.9
747;295.0782295;-0.9
748;297.432183;499.9
749;295.295073;130.41
750;297.6660682;298.03
751;304.3811927;-0.9
752;310.4440479;-0.9
753;296.4206247;407.19
754;302.862375;-1
755;311.9287072;-1
756;321.9943883;-29.9
757;318.9944095;328.12
758;323.869925;-0.9
759;328.6745547;-1
760;330.7595255;-1
761;329.4519577;300.53
762;334.8803116;-0.9
763;336.2262783;-1
764;339.049725;-1
765;345.7354298;282.54
766;347.8012798;-1
767;349.2618233;-1
768;349.8177715;-1
769;348.3801932;268.47
770;349.1530831;-1
771;347.9338246;-1
772;342.8125556;-1
773;330.7427497;220.29
774;324.8524631;-0.9
775;323.1000889;-0.9
776;325.4645418;-0.9
777;322.7429803;33.88
778;321.1391989;-0.9
779;321.0347918;-0.9
780;326.0225829;-0.9
781;334.7738108;-0.9
782;333.9311732;-0.9
783;339.5451576;-0.9
784;351.2707198;50.18
785;363.8817207;-29.9
786;369.2863627;-29.91
787;370.7096237;-1
788;369.8555396;285.99
789;385.656361;-139.95
790;398.4425936;-139.91
791;396.4896815;-29.93
792;397.3754601;690.55
793;409.576639;-29.97
794;406.5242462;-29.93
795;413.7245464;-1
796;419.0482059;496.48
797;424.9615065;-29.91
798;427.3660145;-1
799;427.3449296;43.07
800;420.9340985;499.98
801;428.6759061;-1
802;426.2711469;-1
803;424.6516778;102.48
804;422.1916484;499.92
805;416.5964363;99.66
806;421.9418917;-0.9
807;423.1196373;34.72
808;427.5472295;499.93
809;422.2860059;497.38
810;421.5152727;-0.9
811;421.0732132;150.66
812;421.7989721;-0.9
813;428.74823;488.18
814;431.7051914;-0.9
815;432.4115663;160.56
816;433.7272796;-0.9
817;437.6131573;34.87
818;430.644584;499.91
819;440.9560786;32.12
820;447.1316657;-0.9
821;455.7501916;499.93
822;460.8550385;24.02
823;468.4147786;-0.9
824;472.508142;-0.9
825;478.7986556;499.91
826;481.3164327;-0.9
827;482.7696324;-0.9
828;485.3105586;65.88
829;497.4867538;396.04
830;500.9765384;-0.9
831;496.647962;209.34
832;499.1586437;-0.9
833;495.3528843;-0.9
834;489.6709507;434.93
835;485.2226617;-0.9
836;482.1980188;203.22
837;479.9316514;-0.9
838;476.8742732;-0.9
839;472.2499435;128.86
840;467.1633739;499.91
841;469.8740918;499.93
842;476.3300102;134.01
843;476.2274933;-0.9
844;478.8563886;-0.9
845;472.1995562;499.97
846;478.5236513;69.06
847;484.790848;-1
848;489.1435987;-1
849;478.387762;648.54
850;487.560094;-29.9
851;494.9151917;-29.96
852;502.3502291;-29.97
853;488.6715742;499.98
854;492.0173052;-0.9
855;497.4919203;-1
856;498.0058294;-29.9
857;492.2314193;499.97
858;495.7726365;-11.2
859;494.2212402;-29.94
860;497.4571376;-29.96
861;500.4076314;418.03
862;504.9488303;-1
863;507.7947461;-1
864;514.5009022;-29.91
865;497.8162678;156.2
866;498.0236195;104.98
867;498.236815;94.91
868;500.8366219;55.08
869;510.4079119;104.97
870;508.0527916;94.94
871;506.1280177;89.94
872;514.154764;84.92
873;510.6905699;89.91
874;510.8407807;87.46
875;512.5871443;84.33
876;516.6778659;84.9
877;517.3160008;84.3
878;519.0956262;81.17
879;518.1827928;81.17
880;514.9426261;80.91
881;514.5605225;84.63
882;515.2786823;83.42
883;507.8447901;89.95
884;507.6581819;101.54
885;504.298569;18.89
886;510.33876;55.09
887;507.2484871;145.31
888;506.6150042;170.57
889;505.7827193;60.06
890;493.6945549;109.95
891;484.3651896;144.98
892;480.2959488;206.71
893;472.5441908;85.06
894;461.8037906;154.95
895;458.706395;206.31
896;460.3273434;209.02
897;465.651275;136.22
898;467.0165148;174.93
899;462.9897848;179.97
900;464.5397448;179.93
901;459.6190794;184.98
902;465.8007176;179.95
903;465.6308263;190.11
904;463.4608212;159.93
905;457.1479951;187.01
906;459.0834725;183.4
907;460.7569502;165
908;461.1948742;154.98
909;450.6064141;185
910;452.7636101;179.62
911;455.1109067;154.98
912;451.0261075;134.99
913;450.9982657;169.92
914;454.3751196;159.9
915;455.4966459;131.92
916;456.17217;138.17
917;458.7109878;149.91
918;460.2201537;149.92
919;462.9692982;150.58
920;466.7079428;130.1
921;468.0082707;114.98
922;471.232324;149.92
923;471.5504601;159.92
924;470.2652167;169.95
925;479.6181824;135.64
926;484.292121;147.22
927;484.2710846;157.02
928;480.3602457;165.81
929;482.0479455;167.51
930;480.5354157;125.87
931;475.9187431;159.95
932;469.2170431;159.96
933;453.5132498;153.71
934;447.3575991;147.12
935;441.2136788;164.91
936;440.4585915;135.95
937;427.5952368;173.44
938;430.04314;147.32
939;426.6713493;149.92
940;425.667311;114.9
941;416.2172791;165.31
942;414.4232293;154.94
943;411.4940445;115.06
944;406.4877466;82.78
945;381.9567189;156.87
946;382.8185676;140.04
947;383.6081355;90.05
948;377.7730932;41.35
949;360.08966;149.85
950;354.1099287;119.95
951;352.0289587;65.08
952;351.0716265;35.05
953;346.2575879;148.42
954;344.3369673;99.96
955;341.4771555;74.92
956;328.0186542;15.08
957;318.4335517;129.94
958;315.698429;69.98
959;316.2145079;49.94
960;322.466898;26.19
961;332.2490735;79.93
962;328.3524716;44.69
963;321.9557255;-0.9
964;318.2243138;-1
965;310.6306043;59.92
966;307.2823427;19.69
967;307.9838933;-0.55
968;309.7836784;-0.9
969;300.6746285;1.1
970;300.6992894;17.16
971;301.6518118;12.4
972;303.6170768;17.12
973;307.8832961;4.73
974;307.9718044;9.27
975;307.1937215;9.28
976;306.2447111;24.41
977;304.3053581;-1
978;302.7389197;-1
979;299.7066649;13.88
980;295.2526707;39.95
981;289.1324956;-21.71
982;284.9166397;5.05
983;279.2818195;53.73
984;273.6766707;116.95
985;275.4914761;-1
986;275.0308715;59.9
987;279.8843226;99.94
988;290.6463669;168.6
989;315.5218785;26.99
990;332.1508977;109.96
991;337.7514934;144.99
992;348.6564556;187.13
993;362.6021395;71.99
994;365.8587499;139.95
995;367.8978679;159.97
996;369.582945;159.93
997;369.3980309;85.09
998;372.2997906;132.05
999;371.5580049;164.93
1000;373.982403;169.94
1001;380.9436578;105.07
1002;381.7598193;125.07
1003;387.3918408;140.07
1004;391.640671;145.07
1005;395.4786159;138.72
1006;396.9042436;148.76
1007;395.2036947;135.09
1008;396.4584611;141.43
1009;407.8053627;164.92
1010;410.4834651;130.08
1011;408.5964194;125.09
1012;406.6462292;143.91
1013;409.7409115;135.96
1014;409.8566149;125.1
1015;405.8308919;152.2
1016;412.8140409;133.48
1017;410.2813099;158.83
1018;410.9078146;125.09
1019;408.2080232;125.08
1020;410.2468038;125.08
1021;413.5510766;125.07
1022;414.9319572;125.07
1023;414.062357;130.05
1024;415.3276938;135.04
1025;423.718817;115.04
1026;418.2495288;125.02
1027;413.6014579;125.36
1028;409.6636379;133.5
1029;397.5696356;133.19
1030;394.5851934;139.46
1031;391.5566009;179.95
1032;388.7527509;146.96
1033;370.5177811;168.33
1034;370.2098944;164.61
1035;369.2334926;154.19
1036;370.7154209;115.08
1037;357.2524813;153.08
1038;353.9342737;145.06
1039;355.9519947;124.88
1040;354.9246238;88.99
1041;348.3453782;205.21
1042;349.2650087;120.24
1043;338.9722799;91.34
1044;333.7450047;61.77
1045;321.0581706;154.9
1046;314.8107499;105.06
1047;295.9977925;85.01
1048;293.3202993;38.29
1049;277.8506408;144.93
1050;275.1424356;95.03
1051;275.9690106;60.47
1052;268.3279564;31.68
1053;258.0862474;85.02
1054;254.7382829;70.02
1055;256.347905;27.9
1056;259.8206312;-0.9
1057;248.5831109;33.76
1058;241.2731289;8.38
1059;240.2247264;-1
1060;240.3428213;-1
1061;243.364077;36.15
1062;244.8935478;4.99
1063;244.6821989;-0.9
1064;248.8381136;-0.9
1065;257.2976768;6.45
1066;259.5018861;0.6
1067;261.6845132;8.49
1068;258.9354057;12.45
1069;256.0728216;7.68
1070;252.9957707;-0.9
1071;250.3643454;-0.9
1072;249.1653899;-0.9
1073;250.3209412;-1
1074;250.4842614;-1
1075;251.5279508;-1
1076;248.1098681;14.92
1077;241.2720104;-30
1078;238.2880571;-1
1079;235.546571;32.23
1080;230.2534047;74.97
1081;228.1414905;-14.97
1082;227.2202931;35.19
1083;229.2100437;99.96
1084;235.1730175;129.97
1085;235.4884384;73.27
1086;237.5953047;75.05
1087;238.3495159;110.21
1088;238.6607041;120.64
1089;238.8596924;103.29
1090;237.6506437;105.06
1091;238.4681232;113.33
1092;239.5576306;104.82
1093;240.3007782;109.43
1094;239.2975348;100.08
1095;236.3161986;103.95
1096;234.3717736;82.52
1097;232.1637289;95.71
1098;231.5968395;92.4
1099;232.399304;97.81
1100;232.8391274;103.9
1101;234.4768769;60.07
1102;235.2268886;89.02
1103;235.2234738;95.03
1104;235.0337273;90.01
1105;233.1521234;99.91
1106;233.0514003;62.61
1107;232.2054593;90.01
1108;231.838301;54.54
1109;232.4563215;61.73
1110;230.0373357;90.19
1111;231.9934098;93
1112;232.0328863;50.06
1113;232.9808205;87.2
1114;235.347751;60.08
1115;239.2433782;72.62
1116;242.9018518;105.03
1117;245.3836304;64.93
1118;250.0777521;93.18
1119;250.0901491;105.03
1120;246.4293385;80.08
1121;255.8112015;80.1
1122;256.2004092;79.61
1123;258.754753;98.08
1124;259.8528105;125.05
1125;258.6114619;86.15
1126;258.4086668;98.12
1127;257.4078664;135.08
1128;256.5630638;124.2
1129;255.0836203;98.82
1130;254.7796238;95.95
1131;252.1430505;135.01
1132;250.7361343;100.06
1133;246.4004069;136.71
1134;245.255648;119.86
1135;248.1316164;100.05
1136;247.8704451;19.3
1137;239.9354168;132.76
1138;240.7591022;131.52
1139;240.1035898;55.44
1140;240.4119702;14
1141;235.5579756;130.03
1142;231.3949943;80.09
1143;230.7347847;34.88
1144;230.5963914;-1
1145;226.0432363;127.31
1146;222.636395;60.09
1147;221.6491622;33.52
1148;220.8426253;3.09
1149;211.0260062;81.01
1150;211.7533423;40.05
1151;212.4453153;20.02
