date_id;CO₂-Emissionsfaktor des Strommix;Strompreis
182;538.3491123;54.27
183;542.4468022;47.46
184;544.0764785;48.05
185;532.2789544;59.15
186;532.835781;72.64
187;531.4979912;55.16
188;530.2512846;45.1
189;524.3325177;64.66
190;520.6926697;58.83
191;522.1253254;68.8
192;523.6038306;31.29
193;513.9652911;71.73
194;506.8376491;56.68
195;503.5942755;58.2
196;492.553199;41.55
197;480.7230349;60.26
198;481.0612818;52.38
199;474.3073377;57.53
200;470.3652021;48.64
201;469.7444276;81.22
202;465.0262221;55.02
203;459.8889321;49.6
204;454.8136626;33.88
205;455.3659225;77.1
206;454.9203716;46.6
207;452.2250237;34.36
208;442.1241546;33.95
209;434.3586937;49.3
210;430.6465182;43.81
211;424.8326514;37.3
212;417.89489;33.49
213;404.535716;52.99
214;402.9748063;45.58
215;403.3198734;32.64
216;402.1688855;10.71
217;388.0204537;21.48
218;383.2700951;15.85
219;383.9668946;3.52
220;381.5559759;17.55
221;370.142119;9.8
222;367.1559095;11.19
223;365.2936198;15.65
224;366.2067374;38.54
225;367.0395609;20.18
226;370.9895928;26.52
227;373.7099069;36.7
228;371.5549522;38.6
229;380.2865775;24.72
230;379.4340372;19.94
231;376.4071426;37.7
232;372.2878515;40.5
233;373.8579785;35.83
234;376.7455077;32.49
235;376.8422237;36.06
236;375.2135127;40.94
237;380.1948421;35.2
238;379.7542723;40.67
239;376.6958675;45.58
240;373.8800408;43.59
241;369.2581993;44.76
242;368.5519094;41.02
243;367.8331822;36.89
244;374.8536394;29.06
245;380.4391097;45.8
246;380.3121826;38.06
247;378.9231895;37.6
248;379.0028617;36.54
249;369.3480189;37.7
250;366.5987516;37.39
251;365.5661459;39.3
252;369.1775823;42.4
253;380.998017;28.89
254;384.9753832;31.99
255;385.0246135;34.8
256;385.5644229;42.38
257;373.7752498;24.92
258;370.4326601;26.05
259;365.7315123;34
260;361.9274536;54.76
261;370.5113748;36.89
262;369.1699182;25.5
263;366.3306335;46.2
264;365.5769218;48.2
265;368.0252359;46.33
266;370.944491;45.2
267;372.8667316;41.73
268;374.5380112;36.68
269;378.512004;50
270;380.875696;44.95
271;385.612562;41.54
272;387.9635602;30.7
273;380.1192796;50.01
274;379.3239518;44.21
275;382.9986964;24.88
276;386.8667886;23.4
277;395.5229337;46.56
278;396.4810784;41.64
279;398.0360004;36.92
280;399.2942822;36.9
281;395.5849498;51.24
282;395.6692604;55.71
283;399.4618131;52
284;401.6117024;31.31
285;409.7195728;58.93
286;413.9914572;51.23
287;416.5748346;47.86
288;419.1468022;28.63
289;416.7600008;80.74
290;420.1037961;82.54
291;424.6882719;71.73
292;434.9701768;58.88
293;441.8859168;84.77
294;450.8935338;84.47
295;457.9883333;80.34
296;462.4497109;74.43
297;465.9417447;136.92
298;469.4992336;141.11
299;469.9648839;85.2
300;471.1956034;79.8
301;465.9654509;83
302;466.8557277;54
303;467.5915102;27.28
304;467.7613815;34.6
305;455.2533468;22.66
306;459.2361015;27.68
307;459.5884327;53.14
308;455.4702677;59.33
309;440.3343929;3.69
310;447.8621829;22
311;449.1239812;74
312;451.0184019;59.8
313;456.9362261;-23.93
314;461.2989403;-14.14
315;461.8556539;41.24
316;460.2389096;58.65
317;477.5506211;21.17
318;477.5753511;35.5
319;469.5753781;63.44
320;467.2242231;66.06
321;469.2581006;44.3
322;463.8144527;52.89
323;463.178604;66.34
324;461.7863757;76.2
325;472.2272101;57.7
326;469.5596147;54.64
327;467.3575437;57.7
328;470.8042673;61.96
329;463.3958043;57.3
330;462.9079766;53.38
331;462.4728494;59.7
332;463.6459302;66.9
333;476.5586406;50.79
334;475.0107979;63
335;470.5611636;65.28
336;468.5479634;57
337;451.4669073;54.8
338;447.7905689;52.27
339;449.4045402;59.34
340;454.0757904;55.07
341;466.8853349;68.4
342;471.9095478;69.13
343;473.701081;52.4
344;477.2048411;36.48
345;470.357386;69.64
346;472.1034631;54.49
347;473.8173135;52.55
348;474.2718828;51.72
349;476.6858214;68.91
350;484.5135123;50.88
351;487.2322405;51.07
352;488.3002427;58.18
353;491.4353743;39.39
354;487.4270182;49.81
355;485.4933021;55.23
356;480.1163627;78.77
357;482.342153;45.79
358;481.1868054;65.9
359;480.4245678;68.6
360;482.0293375;73.7
361;477.776444;59.1
362;479.92186;63.93
363;482.3346471;61.44
364;483.3401183;57.09
365;488.3317517;80.2
366;491.5517496;65.5
367;496.2673418;54.15
368;498.1705735;37.37
369;492.2563401;80.42
370;493.9663329;45.44
371;499.2497024;8.48
372;504.3491098;28.03
373;501.4274424;50.43
374;504.6430243;39.44
375;508.504612;29.36
376;513.3635779;20.94
377;501.4669333;46.75
378;503.1393367;82.63
379;507.6592812;54.04
380;510.6002395;46.57
381;508.6526882;88.72
382;509.6163477;62.7
383;514.0368504;73
384;519.2377889;56.52
385;527.3933577;53.16
386;518.8314333;41.58
387;520.061279;35.2
388;518.5515437;28.82
389;517.8168803;46.2
390;518.7297;40.73
391;522.238208;34.05
392;527.8680318;28.99
393;523.4735546;39.28
394;519.3501831;33.67
395;522.6771708;34.76
396;524.6508515;33.23
397;524.6572375;34.49
398;526.0250663;32.97
399;529.5710922;33.28
400;532.897534;35.29
401;530.7199488;29.6
402;530.0593292;33.4
403;531.214399;37.34
404;533.882544;38.86
405;526.8589326;31.64
406;522.3580576;33.18
407;520.7281428;39.97
408;522.2021105;46.38
409;516.9602803;26.26
410;509.1151114;37.54
411;509.2230722;52.07
412;510.2580257;71.87
413;510.1735997;41.61
414;507.5346761;53.84
415;509.8767997;63.48
416;507.3099443;70.67
417;502.8701442;57.18
418;500.5975904;60.88
419;498.1558616;63.97
420;497.2520072;67.02
421;499.3688682;61.72
422;502.1579377;63.5
423;498.3834162;65.07
424;495.6650986;61.7
425;489.8555219;63.6
426;486.5750253;61.3
427;483.1801633;64.44
428;481.3624537;64.66
429;490.6303085;59.4
430;486.1604017;66.23
431;482.6506623;68.21
432;482.0810826;61.7
433;478.0395161;64.8
434;479.9319348;63.71
435;480.8912974;64.63
436;486.2371824;62.84
437;492.0170258;68.12
438;493.1878382;63.19
439;495.0050537;62.25
440;499.7286891;60.4
441;490.7216049;57.96
442;491.9075627;65.01
443;493.2285637;63.8
444;494.4364217;60.88
445;485.5109689;60.39
446;487.7004283;62.19
447;485.2315747;62.69
448;486.5311;62.81
449;486.6744035;55.19
450;481.2641407;60.7
451;479.0716534;65.1
452;476.7462129;72.75
453;477.4201681;63.62
454;476.4506327;66.52
455;476.9026628;66.95
456;474.788821;67.84
457;485.0372534;70.07
458;486.0492559;63.76
459;490.9141496;62.67
460;497.7908798;58.5
461;497.5476038;72
462;500.1428278;64.52
463;500.3959311;53.93
464;503.8461814;43.65
465;495.8555025;72.52
466;500.1604658;61.14
467;500.448971;42.28
468;502.8142082;34.28
469;497.3793782;61.66
470;497.7609028;50.15
471;498.9842306;45
472;502.163681;39.55
473;497.8384107;61.39
474;497.4434473;55.3
475;499.9139437;45.53
476;498.5140393;33.57
477;498.5848531;61.99
478;497.8908554;53.02
479;497.731592;40.39
480;497.6396627;22.57
481;500.4822752;58.23
482;501.0953927;46.82
483;505.5700924;38.32
484;509.4369326;32.64
485;505.8507186;51.88
486;512.6260929;44.15
487;512.4747433;37.32
488;515.8864439;32.65
489;518.9191383;42.74
490;518.0565328;43.21
491;517.000432;38.48
492;519.5363296;40.91
493;521.5110691;39.07
494;523.0059563;37.53
495;525.6370555;43.02
496;530.3775628;44.64
497;529.7392543;34.93
498;532.7980391;39.3
499;533.6395434;41.48
500;533.9737568;49.7
501;513.2591376;38.99
502;521.8246757;39.27
503;521.2798272;41.95
504;517.9459249;54.3
505;524.0015967;28.08
506;516.0999448;40.53
507;516.7235844;52.24
508;517.7917095;64.44
509;529.3782132;34.52
510;534.8060155;46.26
511;535.7573451;55.96
512;533.5465801;62.55
513;539.1686913;46.38
514;540.95202;52.88
515;542.0150075;53.97
516;541.1957294;61.14
517;538.0373502;52.36
518;541.8424599;53.5
519;544.0166906;56.8
520;542.1003199;63.5
521;544.681016;54.99
522;547.8514554;55.65
523;547.8324338;57.94
524;545.3876678;60.08
525;554.8994553;59.98
526;555.7581188;57.14
527;554.2743836;57.5
528;554.4089863;58.2
529;561.3777961;64.16
530;560.528194;54.8
531;564.4457221;62.84
532;568.8292245;54.2
533;567.5622463;63.45
534;573.5368081;60.26
535;577.8198824;58.61
536;579.8273134;53.14
537;577.1287756;56.92
538;576.5315278;56.46
539;577.4949637;57.43
540;580.0970857;57.42
541;582.7227519;57.52
542;582.9346383;57.79
543;582.5503196;58.47
544;579.0359209;54.69
545;567.3735527;52.86
546;560.3566919;50.29
547;555.9003581;60.95
548;549.4803386;69.91
549;561.059903;54.29
550;560.0216579;60.61
551;558.8421329;66.81
552;557.6495534;64.3
553;568.7732678;63.1
554;576.607944;63.89
555;577.5218187;60.43
556;576.0907721;55.53
557;572.8610607;72.91
558;581.8067281;59.5
559;584.8801918;54.15
560;590.0988661;46.67
561;583.767572;73.62
562;589.5627365;63.35
563;593.2718566;51.2
564;595.9603056;40.2
565;589.0580761;61.63
566;590.8736824;58.07
567;594.9006656;52.09
568;599.1969674;41.88
569;596.2190312;68.06
570;596.9149956;61.76
571;599.7828967;48.4
572;603.2978827;29.48
573;605.7546868;64.96
574;604.004121;56.89
575;603.7080297;46.12
576;602.1680806;31.12
577;604.3643797;69.92
578;607.3817633;53.12
579;616.4110389;43.63
580;623.0427419;35.64
581;621.1620262;54.55
582;621.1223509;50.07
583;619.4687073;47.16
584;617.3645217;44.02
585;614.7192968;47.83
586;612.6993768;48.57
587;611.3033039;41.4
588;611.5089589;47.42
589;618.3352806;39.99
590;620.3480277;47.41
591;619.4276462;49.14
592;621.254465;47.55
593;620.0306195;38.41
594;616.6488153;43.67
595;617.2934363;49.33
596;618.4344528;52.74
597;597.6994854;-149.99
598;602.7843578;-149.99
599;606.727449;60.81
600;604.6248209;437.21
601;602.1979728;-149.99
602;592.2365555;47.01
603;590.6517829;67.82
604;587.9900593;252.75
605;593.7869089;-149.99
606;584.5287211;-149.99
607;580.2709566;57.74
608;574.1242975;2009.6
609;573.0055403;63.7
610;570.5651366;112.73
611;570.8922353;69.6
612;571.1695996;69.99
613;572.4288789;112.06
614;571.8528412;69.86
615;569.3254688;70.51
616;567.7655053;68.23
617;567.7862556;109.8
618;566.1142487;69.76
619;565.3665639;69.53
620;562.3912575;70.54
621;561.3039467;84.9
622;562.7593102;78.79
623;557.9065015;79.26
624;558.7965999;78.57
625;563.9037298;80.9
626;565.2060353;80.83
627;564.6631307;77.9
628;569.0534998;76.59
629;572.0526732;103.94
630;577.3390917;72.89
631;580.4264125;72.66
632;586.6569419;69.17
633;587.858111;66.36
634;589.6109105;70.84
635;589.5835966;74.06
636;590.0789811;111.4
637;595.5346309;72.86
638;595.990322;74.64
639;597.4072554;76.67
640;596.2793424;105.28
641;591.9816787;74.82
642;587.8214437;58.88
643;585.4328721;82.05
644;583.0507055;133.27
645;571.8967748;81.25
646;566.4955576;80.34
647;564.2115506;80.09
648;563.0829237;125.52
649;568.0728497;122.01
650;572.4711695;78.38
651;570.7777421;76.77
652;570.3925543;75.08
653;568.9203082;141.73
654;571.788813;75.74
655;576.2070914;57.36
656;581.511815;64.95
657;583.6724214;495.9
658;590.4047738;75.69
659;596.5740591;-149
660;601.451204;-149
661;599.509409;76.06
662;603.8636758;73.62
663;607.5185929;49.74
664;614.471858;44.71
665;602.077308;81.68
666;610.2516055;72.76
667;617.1483974;45.08
668;624.6594523;37.8
669;622.6884987;79.24
670;627.0148442;62.87
671;628.5904764;47.74
672;628.765798;32.23
673;636.3395704;65.5
674;638.1958725;55.12
675;638.6641403;51.13
676;640.7822584;46.76
677;635.3918889;56.71
678;640.7607856;53.35
679;640.2515454;51.63
680;641.8615388;45.65
681;639.8944932;51.79
682;639.8330364;48.21
683;635.8426048;52.17
684;631.4197425;50.47
685;628.5494683;50.15
686;636.3483959;42.57
687;639.2319975;50.18
688;639.6930312;52.94
689;641.8303603;44.72
690;641.2025953;46.11
691;641.9453183;53.46
692;645.850051;55.18
693;639.694961;41.03
694;638.475665;48.35
695;634.9466403;55.63
696;628.320284;70.02
697;618.7938052;40.45
698;617.463844;53.2
699;610.812267;72.71
700;602.6818794;85.64
701;603.9686451;56.59
702;594.3631282;66.46
703;589.9214677;78.57
704;585.0061254;86.06
705;584.0325947;81.9
706;585.5124304;79.23
707;581.6781877;102.83
708;580.5224175;92.8
709;570.726758;89.8
710;567.8092606;97.78
711;565.9617717;93.49
712;564.8542806;98.19
713;566.7465433;88.6
714;565.9882142;107.71
715;564.4623742;87.19
716;562.398374;96.81
717;564.9718242;84.56
718;561.7291667;100.97
719;559.2749571;102.84
720;559.9665166;96.67
721;571.3875152;107.64
722;575.3993173;92.21
723;577.7558758;89.94
724;578.3098714;89.47
725;580.174664;101.69
726;585.8925216;97.11
727;590.6297578;83.62
728;589.3200689;77.66
729;590.3045108;88.17
730;590.948337;86.35
731;594.2737808;89.52
732;596.1700473;87.17
733;585.7137409;88.11
734;589.4010007;84.38
735;589.3835385;85.54
736;588.0182792;82.99
737;584.7972197;81.23
738;584.7234736;78.74
739;584.5740946;84.55
740;573.758322;109.86
741;574.1691621;89.52
742;569.5011215;103.91
743;566.6102814;104.97
744;563.4996834;92.76
745;575.8502549;115.98
746;580.313934;92.92
747;582.8121582;88.7
748;585.9335357;87.43
749;583.3702404;110.97
750;589.2282202;90.55
751;595.7480089;76.79
752;600.7405763;67.95
753;594.8282115;145.7
754;601.5045408;78.1
755;610.5595084;51.7
756;604.9368799;4.48
757;597.2130012;79.64
758;603.4484391;67.9
759;611.2263637;52.55
760;616.8660528;51.08
761;604.1010398;83.33
762;608.809139;68.84
763;611.5136956;49.92
764;612.7367734;29.57
765;609.2361177;74.13
766;603.2509835;61.03
767;601.8206041;50.76
768;606.1473602;35.76
769;588.1455584;81.55
770;588.9134681;52.62
771;597.3992288;49.22
772;603.8224349;44.54
773;602.1324666;72.01
774;605.4903009;51.94
775;608.7601744;49.18
776;616.5617314;44.42
777;605.8346018;55.8
778;612.8599554;51.52
779;618.792584;48.89
780;621.1731882;47.39
781;625.7466158;48.44
782;631.0905069;46.3
783;636.4730327;51
784;638.9696715;51.23
785;625.6618535;41.81
786;625.5410255;46.97
787;624.2337697;51.33
788;626.1512489;54.48
789;626.894417;42.9
790;631.2188419;45.71
791;631.9868133;48.37
792;632.4028228;61.22
793;606.7321608;41.38
794;605.6448801;45.29
795;607.6277259;50.99
796;610.8302723;64.17
797;614.6354272;38.83
798;614.682857;42.78
799;615.0838252;52.71
800;618.0192894;85.54
801;625.8938336;48.71
802;624.3539709;54.53
803;624.5260219;65.44
804;622.3665761;67.7
805;629.2798582;57.55
806;626.0773705;63
807;621.2700021;69.56
808;616.4113848;66.77
809;610.4940732;77.05
810;607.1212923;59.54
811;605.3224278;65.9
812;602.6086525;62.43
813;603.5989721;57.31
814;601.7886252;67.4
815;598.368471;72.13
816;600.6289075;66.99
817;603.1360334;74.53
818;605.9157767;65.37
819;607.635711;66.43
820;609.8097771;55.83
821;610.9864743;73.33
822;613.8612261;67.69
823;615.8369322;61.34
824;617.0102664;47.78
825;619.4109176;61.51
826;622.4801433;62.25
827;622.7562255;65.27
828;622.5423603;56.09
829;614.533417;53.58
830;615.372482;64.08
831;618.7411094;65.99
832;619.2587102;66.55
833;627.404006;46.76
834;621.3699786;60.59
835;618.425749;75.27
836;605.9198166;85.44
837;596.8185311;58.81
838;586.9263189;72.06
839;589.4907901;78.85
840;581.8501875;70.96
841;592.658139;85.31
842;598.7931058;66.69
843;599.2837566;64.28
844;603.9755783;59.31
845;607.2990719;98.03
846;613.4543418;70.02
847;619.6363333;60.5
848;629.5496277;39.77
849;622.809384;214.7
850;633.0135849;59.89
851;637.5155767;-11.45
852;638.8311628;-11.75
853;624.3532304;80.25
854;627.1785292;57.61
855;632.0736223;50.13
856;633.8847563;41.95
857;622.3852927;83.14
858;621.4411704;61.25
859;619.7072151;49.84
860;621.7934306;28.87
861;622.7382104;73.28
862;623.4395184;57.73
863;623.9644011;46.41
864;621.3113727;29.45
865;629.02391;69.66
866;622.2542739;54.01
867;621.537807;47.92
868;621.5454855;38.83
869;624.811048;60.87
870;624.0107893;57.65
871;621.1530151;51.01
872;619.6639897;36.07
873;609.0779572;62.12
874;613.1785351;50.99
875;614.010728;42.72
876;616.4921297;38.19
877;611.5941875;59.63
878;610.287193;48.95
879;608.032915;38.88
880;608.8460891;37.07
881;607.0233301;52.65
882;612.4396252;41.1
883;613.2178088;40.59
884;613.8638147;38.46
885;604.6954999;58.15
886;597.3168186;51.25
887;596.9839269;37.82
888;597.6602764;17.18
889;602.4831733;44.91
890;604.0000441;38.9
891;601.0019688;39.61
892;598.031568;41.86
893;573.7618361;31.04
894;565.8532964;33.3
895;562.5006316;43.18
896;555.9244271;62.65
897;555.1522614;29.74
898;550.8870248;37.56
899;543.1253439;55.97
900;541.0357608;60.35
901;537.699187;32.49
902;533.4998471;49.49
903;527.0643885;59.43
904;521.0567151;60.31
905;514.2029599;43.22
906;507.3542413;44.52
907;502.6976328;55.48
908;498.5540003;56.18
909;498.6202245;41.34
910;494.3508662;57.83
911;489.3281273;58.71
912;487.2771513;61.73
913;481.1426009;60.82
914;484.7161055;54.02
915;486.6729741;55.5
916;486.5194997;46.74
917;477.0883531;64.52
918;476.3405711;56.13
919;478.3375757;49.87
920;480.9780396;33.26
921;480.8262166;55.31
922;484.1535767;53.79
923;486.221642;54.92
924;491.0693557;44.73
925;493.3556121;48.57
926;493.0179309;53.87
927;496.6727254;53.35
928;501.8111455;51.74
929;500.1084651;29.08
930;500.5661032;47.05
931;494.5671397;62.12
932;480.8526856;73.52
933;475.0068706;48.21
934;466.7651239;66.77
935;464.1682931;67.23
936;461.7141265;61.08
937;468.6780266;73.18
938;465.9284909;66.52
939;465.7396319;62.67
940;469.3625012;52.04
941;477.3320783;107.92
942;484.4891576;61.71
943;490.607469;49.93
944;491.5402301;33.31
945;485.6857925;94.79
946;488.9001333;55.16
947;490.6119172;41.81
948;493.2998086;31.84
949;485.3682306;56.47
950;484.3818948;51.88
951;485.8510432;48.51
952;488.4490273;48.73
953;484.8070587;58.68
954;485.4950899;70.77
955;487.3213076;43.64
956;489.2378101;31.09
957;503.5542338;62.16
958;497.5733549;53
959;501.7453939;48.72
960;503.9036129;27.9
961;490.4226916;58.42
962;490.891798;50.45
963;489.8109344;46.54
964;487.6075328;37.23
965;478.8344359;53.01
966;481.1240574;46.88
967;484.0273148;43.95
968;481.2800817;36.52
969;476.9186378;49.18
970;477.2650084;51.55
971;474.9803736;41.9
972;469.7529856;39.18
973;465.6267142;47.15
974;466.4997852;41.76
975;465.1734151;39.86
976;455.9088577;39.72
977;459.0011172;34.67
978;454.6095833;39.39
979;452.8105888;43.64
980;452.6573299;45
981;452.2812364;37.37
982;450.344035;39.85
983;449.6320069;50.8
984;446.8913216;51.91
985;437.9361885;9.84
986;431.6907484;53.68
987;429.4598821;63.55
988;425.3998253;76.69
989;416.5004662;-24.8
990;410.8698401;-9.67
991;403.5596982;66.34
992;398.8031502;199.64
993;399.9209276;56.82
994;397.5527957;25.67
995;399.2090406;85.62
996;397.5263792;82.27
997;402.6197312;65.77
998;403.0735695;80.2
999;399.8864148;11.55
1000;399.2850514;86.49
1001;394.0084807;69.76
1002;394.3756983;26.13
1003;393.4183285;74.42
1004;395.3969113;73.36
1005;400.7862384;57.44
1006;403.0902389;74.81
1007;402.9904921;34.6
1008;399.5295256;76.15
1009;395.9769284;80.11
1010;397.9035434;5.45
1011;401.4386625;75.85
1012;401.0077205;70.31
1013;402.8308306;79.99
1014;403.02483;80.36
1015;404.7852523;25.34
1016;404.176936;56.7
1017;402.014863;65.28
1018;404.1514251;71.73
1019;404.2510804;49.56
1020;405.1253863;60.24
1021;400.7892273;63.68
1022;398.932501;72.53
1023;399.7044565;55.36
1024;397.5539295;64.65
1025;396.3441402;49.72
1026;395.4273935;-9.65
1027;393.7442263;28.73
1028;388.8377377;199.2
1029;389.9003524;63.31
1030;386.5544897;65.73
1031;380.7289116;80.25
1032;379.7364686;71.78
1033;378.1197329;91.08
1034;376.0149224;30.08
1035;373.8088664;68.02
1036;370.5021993;58.46
1037;368.4729844;91.94
1038;367.2378415;68.06
1039;366.2639098;35.94
1040;363.3601264;38.06
1041;364.5572732;199.53
1042;358.5715883;62.38
1043;353.5024021;-9.72
1044;347.7617172;-52.09
1045;336.733995;58.86
1046;323.5661154;57.82
1047;320.9156082;42.9
1048;318.4933759;33.64
1049;312.6766087;61.64
1050;308.325956;61.81
1051;307.906058;41.13
1052;309.8047902;27.4
1053;300.8701483;63.76
1054;298.030835;55.46
1055;296.0768199;44.4
1056;292.8003382;20.04
1057;278.7879743;26.23
1058;277.4620004;32.28
1059;279.0752563;26.54
1060;279.7519813;16.44
1061;276.2429604;19.29
1062;276.2296075;33.32
1063;276.6308281;25.1
1064;278.2466972;18.3
1065;279.7191081;18.63
1066;280.7550237;24.57
1067;279.4182506;26.95
1068;282.9706437;25.6
1069;281.237506;19.01
1070;282.4282518;22.64
1071;285.1158946;28.3
1072;288.6437166;28.62
1073;294.1765803;10.76
1074;302.7618406;24.22
1075;306.0279423;35.01
1076;310.2758793;40.99
1077;318.018767;11.85
1078;330.9642549;21.77
1079;341.5099865;41.31
1080;350.4551961;51.3
1081;351.8271689;0.73
1082;361.2628544;48.9
1083;369.4566928;55.18
1084;372.4334872;51.2
1085;373.0432593;28.03
1086;374.5308878;52.56
1087;375.7044916;58.15
1088;375.6247221;57.49
1089;378.6308989;51.08
1090;379.5952909;60.13
1091;381.9341255;62.53
1092;380.1662557;51.19
1093;386.9129277;53.38
1094;391.5211048;57.65
1095;391.6087229;60.77
1096;391.3797107;50.87
1097;390.4560878;55.53
1098;391.5077917;53.04
1099;392.4690521;54.99
1100;391.8457176;52.01
1101;397.0126562;48.32
1102;398.3161828;55.51
1103;399.4547273;56.84
1104;399.2935431;56.45
1105;407.3019077;55.74
1106;405.6256182;53.46
1107;405.2415662;55.1
1108;405.9351327;52.27
1109;408.4586208;60.2
1110;412.0029346;60.6
1111;409.2655016;48.15
1112;409.9138293;43.69
1113;408.5163562;53.51
1114;406.8765024;49.19
1115;407.7669918;56.45
1116;406.9240538;59.22
1117;407.411777;53.24
1118;411.4978868;57
1119;412.7225221;62.36
1120;413.0376829;56.17
1121;407.7073457;48.3
1122;407.0347178;59.97
1123;404.8825702;63.2
1124;405.0841126;61.29
1125;403.3500076;61.77
1126;396.6125275;63.09
1127;395.4559882;63.09
1128;397.0130909;68.31
1129;392.161544;61.2
1130;389.8009484;58.74
1131;388.4664638;59.02
1132;388.8565263;62.51
1133;391.1888504;56.93
1134;394.9071974;60.28
1135;398.1097452;55.82
1136;398.8892412;48.26
1137;388.9574796;54.64
1138;388.6015416;54.06
1139;394.2427293;39.77
1140;392.3319712;39.72
1141;377.9691139;51.44
1142;375.527212;50.39
1143;379.3330954;40.12
1144;385.2287752;35.31
1145;385.070711;55.37
1146;381.6259914;52.68
1147;386.4052465;32.91
1148;382.1693572;26.87
1149;376.4473045;47.04
1150;371.4111412;48.6
1151;367.594094;31.34
1152;370.5526563;20.17
1153;369.9102834;37.18
1154;364.9928182;43.27
1155;365.8872192;39.53
1156;364.7535076;27.77
1157;353.8528099;41.81
1158;357.5629791;40.66
1159;359.2332253;33.07
1160;358.4885902;23.55
